"No.","Time","Source","Destination","Protocol","Length","Info"
"3127","18.136968581","::1","::1","MQTT","233","Publish Message [university/department3/room6]"
"3129","18.147143595","10.0.2.15","18.192.151.104","MQTT","204","Publish Message (id=14) [university/building3/section1]"
"3138","18.148418162","::1","::1","MQTT","225","Publish Message [metaverse/building2]"
"3149","18.449567221","10.0.2.15","5.196.78.28","MQTT","209","Publish Message (id=19) [hospital/building3/floor4/deposit]"
"3153","18.538430014","::1","::1","MQTT","111","Publish Message (id=17) [factory/facility3]"
"3157","18.538526354","::1","::1","MQTT","109","Publish Message [factory/facility3]"
"3159","18.680820402","10.0.2.15","35.158.43.69","MQTT","201","Publish Message (id=18) [university/building3/area3]"
"3160","18.681044890","::1","::1","MQTT","242","Publish Message (id=8) [metaverse/building3/room2/humidity]"
"3164","18.681266303","::1","::1","MQTT","239","Publish Message [metaverse/building3/room2/humidity]"
"3166","18.681272731","::1","::1","MQTT","241","Publish Message (id=14) [metaverse/building3/room2/humidity]"
"3168","18.747593199","::1","::1","MQTT","238","Publish Message (id=15) [university/department2/section1]"
"3170","18.747768890","::1","::1","MQTT","226","Publish Message (id=9) [hospital/facility3]"
"3175","18.747884812","::1","::1","MQTT","239","Publish Message (id=8) [university/department2/section1]"
"3177","18.799685572","10.0.2.15","18.192.151.104","MQTT","217","Publish Message (id=15) [metaverse/facility3/floor4/hydraulic_valve]"
"3183","18.864914357","10.0.2.15","5.196.78.28","MQTT","206","Publish Message [factory/facility3/floor4/humidity]"
"3185","18.992892629","10.0.2.15","18.192.151.104","MQTT","206","Publish Message (id=8) [university/room2/area3/deposit]"
"3189","19.150253781","10.0.2.15","5.196.78.28","MQTT","205","Publish Message (id=11) [factory/building3/floor4/light]"
"3202","19.154047514","::1","::1","MQTT","223","Publish Message [hospital/building2]"
"3211","19.169677776","18.192.151.104","10.0.2.15","MQTT","1702","Publish Message (id=101) [university/department2/floor4/light], Publish Message [university/facility3/room2/light], Publish Message (id=102) [university/facility3/section1], Publish Message [university/room2/section1/humidity], Publish Message (id=103) [university/department2/section1/temperature], Publish Message (id=104) [university/building3/area3/temperature], Publish Message (id=105) [university/department2/area3], Publish Message (id=106) [university/facility3/section1/humidity], Publish Message (id=107) [university/facility3/floor4/temperature], Publish Message (id=108) [university/facility3/room2], Publish Message (id=109) [university/building3/section1], Publish Message (id=110) [university/building3/area3], Publish Message (id=111) [university/room2/area3/deposit]"
"3225","19.224033026","10.0.2.15","18.192.151.104","MQTT","200","Publish Message [hospital/department2/room2]"
"3229","19.255047025","10.0.2.15","18.192.151.104","MQTT","210","Publish Message (id=16) [university/building3/floor4/deposit]"
"3236","19.291838826","10.0.2.15","5.196.78.28","MQTT","216","Publish Message (id=17) [metaverse/building3/area3/hydraulic_valve]"
"3238","19.312754160","18.192.151.104","10.0.2.15","MQTT","211","Publish Message (id=151) [university/building3/floor4/deposit]"
"3247","19.422803070","10.0.2.15","18.192.151.104","MQTT","197","Publish Message (id=13) [metaverse/department2]"
"3251","19.474444507","10.0.2.15","5.196.78.28","MQTT","193","Publish Message (id=20) [factory/building3]"
"3255","19.538341446","10.0.2.15","18.192.151.104","MQTT","212","Publish Message [factory/facility3/section1/temperature]"
"3257","19.617722291","10.0.2.15","18.192.151.104","MQTT","213","Publish Message (id=10) [metaverse/facility3/section1/humidity]"
"3259","19.648878924","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [metaverse/building3/room2]"
"3263","19.746257809","10.0.2.15","18.192.151.104","MQTT","197","Publish Message (id=17) [university/department2]"
"3265","19.768963088","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [metaverse/building3/room2]"
"3269","20.003801916","10.0.2.15","5.196.78.28","MQTT","206","Publish Message [metaverse/building3/room2/light]"
"3271","20.038025770","::1","::1","MQTT","234","Publish Message (id=18) [university/facility3/floor4]"
"3282","20.152678950","::1","::1","MQTT","244","Publish Message (id=1) [university/department3/floor1/deposit]"
"3284","20.152682497","::1","::1","MQTT","233","Publish Message [university/department3/area0]"
"3286","20.152684973","::1","::1","MQTT","243","Publish Message [university/department3/area0/pollution]"
"3288","20.152687600","::1","::1","MQTT","233","Publish Message [university/department3/room6]"
"3290","20.152689757","::1","::1","MQTT","227","Publish Message [university/department3]"
"3292","20.162453850","10.0.2.15","35.158.43.69","MQTT","189","Publish Message [university/room2]"
"3298","20.215194207","18.192.151.104","10.0.2.15","MQTT","158","Publish Message [house/room1], Publish Message [house/temperature1], Publish Message [house]"
"3307","20.258923487","18.192.151.104","10.0.2.15","MQTT","3150","Publish Message [university/room2/room6/deposit], Publish Message [university/room2/room6], Publish Message [university/department3/room6], Publish Message [university/building4/area0], Publish Message [university/facility1/floor4/temperature], Publish Message [university/department4/section0/temperature], Publish Message [university/department3/area0], Publish Message [university/department3/section2/temperature], Publish Message [university/building4/floor4/hydraulic_valve], Publish Message [university/facility1/section2/hydraulic_valve], Publish Message [university/room2/area3/deposit], Publish Message [university/room2/floor4/humidity], Publish Message [university/facility3/room2], Publish Message [university/department3], Publish Message [university/facility1], Publish Message [university/department2], Publish Message [university/room2/floor4/light], Publish Message [university/room2], Publish Message [university/department2/area3], Publish Message [university/room2/floor4], Publish Message [university/building4/section2/humidity]"
"3309","20.260302306","18.192.151.104","10.0.2.15","MQTT","1120","Publish Message [university/room2/room1/hydraulic_valve], Publish Message [university/building4], Publish Message [university/facility3/section1/humidity], Publish Message [university/facility3/room2/light], Publish Message [university/facility3/section0/hydraulic_valve], Publish Message [university/room2/room2], Publish Message [university/department4/section0/hydraulic_valve]"
"3311","20.260955939","18.192.151.104","10.0.2.15","MQTT","361","Publish Message [university/facility1/floor4/pollution], Publish Message [university/room2/section1/humidity]"
"3313","20.287291839","10.0.2.15","18.192.151.104","MQTT","208","Publish Message (id=9) [hospital/facility3/area3/deposit]"
"3317","20.556357819","10.0.2.15","18.192.151.104","MQTT","189","Publish Message (id=12) [factory/room2]"
"3319","20.577001511","::1","::1","MQTT","224","Publish Message [factory/room1/area3]"
"3320","20.577111009","::1","::1","MQTT","224","Publish Message [factory/room1/area3]"
"3324","20.592412487","10.0.2.15","5.196.78.28","MQTT","215","Publish Message [metaverse/building3/room2/hydraulic_valve]"
"3327","20.744935361","::1","::1","MQTT","118","Publish Message [hospital/building3/floor4]"
"3328","20.893315821","10.0.2.15","18.192.151.104","MQTT","203","Publish Message [hospital/department2/section1]"
"3329","20.893650861","10.0.2.15","5.196.78.28","MQTT","195","Publish Message (id=12) [university/building3]"
"3335","20.951807561","::1","::1","MQTT","242","Publish Message (id=11) [hospital/facility3/floor4/humidity]"
"3339","21.040765873","10.0.2.15","5.196.78.28","MQTT","190","Publish Message [factory/building3]"
"3345","21.202968327","::1","::1","MQTT","226","Publish Message (id=19) [metaverse/facility3]"
"3347","21.203761807","10.0.2.15","18.192.151.104","MQTT","192","Publish Message [metaverse/building3]"
"3354","21.204518565","::1","::1","MQTT","224","Publish Message [metaverse/facility3]"
"3356","21.204528900","::1","::1","MQTT","226","Publish Message (id=15) [metaverse/facility3]"
"3358","21.204542469","::1","::1","MQTT","225","Publish Message [metaverse/facility3]"
"3370","21.380686175","10.0.2.15","5.196.78.28","MQTT","198","Publish Message (id=19) [factory/facility3/area3]"
"3374","21.481604223","10.0.2.15","18.192.151.104","MQTT","193","Publish Message [university/building3]"
"3376","21.510984960","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/building3]"
"3378","21.515436063","10.0.2.15","18.192.151.104","MQTT","203","Publish Message (id=13) [metaverse/department2/area3]"
"3380","21.524762196","10.0.2.15","35.158.43.69","MQTT","87","Publish Message (id=20) [hospital/building3/floor4]"
"3388","21.679129242","::1","::1","MQTT","230","Publish Message [hospital/building3/area3]"
"3390","21.679459211","::1","::1","MQTT","223","Publish Message (id=20) [university/room2]"
"3393","21.679604738","::1","::1","MQTT","224","Publish Message (id=9) [university/room2]"
"3395","21.817688373","10.0.2.15","5.196.78.28","MQTT","95","Publish Message [metaverse/building3/room2/pollution]"
"3397","21.827651458","10.0.2.15","5.196.78.28","MQTT","95","Publish Message (id=23) [university/room2/floor4/humidity]"
"3401","21.878686384","::1","::1","MQTT","234","Publish Message (id=17) [university/building4/floor2]"
"3405","22.090031697","::1","::1","MQTT","244","Publish Message (id=18) [metaverse/room1/area3/hydraulic_valve]"
"3409","22.090123638","::1","::1","MQTT","242","Publish Message [metaverse/room1/area3/hydraulic_valve]"
"3411","22.090128286","::1","::1","MQTT","244","Publish Message (id=16) [metaverse/room1/area3/hydraulic_valve]"
"3413","22.090134834","::1","::1","MQTT","244","Publish Message (id=3) [metaverse/room1/area3/hydraulic_valve]"
"3423","22.153786807","::1","::1","MQTT","222","Publish Message [factory/building2]"
"3425","22.168638114","10.0.2.15","5.196.78.28","MQTT","194","Publish Message (id=20) [factory/department2]"
"3434","22.210712291","10.0.2.15","18.192.151.104","MQTT","209","Publish Message [university/building3/room2/pollution]"
"3436","22.297646096","18.192.151.104","10.0.2.15","MQTT","209","Publish Message [university/building3/room2/pollution]"
"3438","22.329233256","18.192.151.104","10.0.2.15","MQTT","210","Publish Message [university/building3/room2/pollution]"
"3439","22.329254333","10.0.2.15","5.196.78.28","MQTT","194","Publish Message (id=24) [hospital/building3]"
"3446","22.729620702","::1","::1","MQTT","231","Publish Message (id=21) [hospital/facility3/room2]"
"3449","22.734230882","10.0.2.15","18.192.151.104","MQTT","190","Publish Message (id=16) [hospital/room2]"
"3453","22.803993861","10.0.2.15","18.192.151.104","MQTT","77","Publish Message (id=19) [metaverse/room2]"
"3457","22.995178240","10.0.2.15","18.192.151.104","MQTT","97","Publish Message (id=17) [metaverse/facility3/section1/light]"
"3459","23.017761806","::1","::1","MQTT","115","Publish Message (id=19) [metaverse/room1/room0]"
"3463","23.017897042","::1","::1","MQTT","113","Publish Message [metaverse/room1/room0]"
"3465","23.017904302","::1","::1","MQTT","115","Publish Message (id=17) [metaverse/room1/room0]"
"3468","23.043735852","10.0.2.15","5.196.78.28","MQTT","81","Publish Message [metaverse/department2]"
"3470","23.109890752","::1","::1","MQTT","229","Publish Message (id=22) [university/department2]"
"3473","23.110688836","::1","::1","MQTT","228","Publish Message (id=13) [university/building3]"
"3477","23.110775626","::1","::1","MQTT","228","Publish Message (id=10) [university/building3]"
"3499","23.265423219","10.0.2.15","18.192.151.104","MQTT","204","Publish Message (id=14) [university/department2/room2]"
"3502","23.299013127","18.192.151.104","10.0.2.15","MQTT","201","Publish Message [university/department2/room2]"
"3504","23.299013363","18.192.151.104","10.0.2.15","MQTT","204","Publish Message (id=301) [university/department2/room2]"
"3512","23.312091599","::1","::1","MQTT","232","Publish Message [factory/building3/section1]"
"3514","23.312191221","::1","::1","MQTT","231","Publish Message [factory/building3/section1]"
"3516","23.317782578","10.0.2.15","18.192.151.104","MQTT","202","Publish Message (id=12) [metaverse/department2/area3]"
"3522","23.462132436","10.0.2.15","35.158.43.69","MQTT","193","Publish Message [university/building3]"
"3524","23.502929887","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/building3]"
"3526","23.761190903","10.0.2.15","5.196.78.28","MQTT","212","Publish Message (id=14) [metaverse/building3/section1/humidity]"
"3530","24.137639672","10.0.2.15","5.196.78.28","MQTT","211","Publish Message (id=25) [university/building3/section1/light]"
"3535","24.155388648","::1","::1","MQTT","230","Publish Message [metaverse/facility3/room1]"
"3537","24.155392511","::1","::1","MQTT","232","Publish Message [metaverse/department4/room1]"
"3539","24.155395707","::1","::1","MQTT","226","Publish Message [metaverse/room2/room1]"
"3550","24.227797695","10.0.2.15","18.192.151.104","MQTT","98","Publish Message (id=20) [university/facility3/area3/pollution]"
"3552","24.232900783","10.0.2.15","5.196.78.28","MQTT","207","Publish Message (id=22) [hospital/building3/room2/deposit]"
"3560","24.257808107","18.192.151.104","10.0.2.15","MQTT","96","Publish Message [university/facility3/area3/pollution]"
"3562","24.257968910","18.192.151.104","10.0.2.15","MQTT","99","Publish Message (id=351) [university/facility3/area3/pollution]"
